unit_nr,time_cycles,op_setting_1,op_setting_2,op_setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
1,1,-0.0007,-0.0004,100.0,518.67,641.82,1589.7,1400.6,14.62,21.61,553.9,2388.06,9046.19,1.3,47.47,521.66,2388.02,8138.62,8.42,0.03,392.0,2388.0,100.0,39.06,23.42
1,2,0.0019,-0.0003,100.0,518.67,642.15,1591.82,1403.14,14.62,21.61,554.32,2388.07,9045.89,1.3,47.49,522.28,2388.07,8131.49,8.43,0.03,392.0,2388.0,100.0,39.0,23.42
1,3,0.0043,0.0001,100.0,518.67,642.35,1587.99,1404.2,14.62,21.61,554.52,2388.03,9050.12,1.3,47.27,522.42,2388.03,8133.23,8.4,0.03,390.0,2388.0,100.0,38.95,23.34
1,4,0.0007,0.0,100.0,518.67,642.2,1582.79,1401.87,14.62,21.61,554.45,2388.04,9049.34,1.3,47.13,522.86,2388.02,8132.91,8.38,0.03,392.0,2388.0,100.0,38.88,23.37
1,5,-0.0019,0.0002,100.0,518.6699989151824,637.1486826847176,1520.3598816535784,1100.5055056836482,14.619977999270143,21.609979193083387,580.4987582704193,2388.2721166084525,8935.798003993954,1.3000067608462356,32.529190262604686,364.14420905208,2388.0829548755464,8361.602926604588,8.812426545372292,0.029937796034175488,231.41787469242325,2387.9999774571493,100.00001728282591,7.857568465645928,17.714466514714317
1,6,0.0021,-0.0001,100.0,518.6699981727676,561.299995141838,1451.1169904464846,1686.1412488998508,14.61998282298037,21.610026244131117,578.7588564726556,2387.974393582489,8894.40171118195,1.29995732765135,21.796672785532188,400.34514627046565,2387.999526666439,8613.709439877244,4.26750501224589,0.029965900171353817,529.573236199674,2387.9999384121325,100.00006017622609,52.624648832379826,23.36614068670456
1,7,-0.0004,0.0003,100.0,518.6700230856937,607.950097351818,1332.7363601684708,1411.772914957243,14.620029419150015,21.61008055849308,557.3575123788403,2387.7282899135,9202.603342984325,1.2999764334913166,38.9115018703871,597.5722149164109,2387.6440295491598,7960.772572254354,6.702024510993632,0.03001452786495484,310.56328413757166,2387.9999747822976,99.99999828510525,18.050810865640344,18.258699796893737
1,8,0.0012,-0.0002,100.0,518.6699432278859,612.4708466790626,1555.3078356450342,1346.1557525206313,14.619999046683045,21.610027105912515,588.3615254050541,2388.250259111632,9021.115398801225,1.3000117987218829,46.80413622863876,477.7561334212594,2388.30463915144,8333.656361861771,5.832860647317464,0.029956393769411675,471.6703257882451,2388.0000248697556,99.99997966008848,37.01900410885554,28.854581381190837
1,9,-0.0032,0.0001,100.0,518.669989003221,573.489852052221,1704.4500957869989,1776.919498056031,14.620042964075639,21.610000634721466,546.6595504318036,2387.6339026117125,9082.617241350474,1.3000465291841268,23.507426525219024,394.79631050722634,2388.2395522840193,7583.1603747512,8.434081922079288,0.029942001757846635,500.72938994214417,2387.9999341169405,100.00002163480316,7.078151322753591,26.163508034402835
1,10,0.0025,-0.0004,100.0,518.6699711833188,547.6245557982866,1678.6872148757768,1888.6919457953081,14.619965255007363,21.609987477421438,553.7505614042548,2387.9819374903304,8865.610437622188,1.2999688458930025,35.496347428163155,319.1375876026036,2388.859515100793,8165.668749717357,7.297210374546951,0.030048104747329735,477.9942603688243,2387.9999817781245,100.00003856567294,39.89767508635632,31.342416534963835
1,11,0.0011,0.0,100.0,518.6700212685947,645.5191665803874,1525.503043234345,1703.3161247296516,14.620009210507536,21.61001367884053,571.6729732969386,2387.9112669552655,8995.907191699614,1.3000186437031276,30.52566921875713,521.1861611573689,2388.563537071717,8007.035664024782,8.175302478023728,0.029934819196066394,616.7608884797553,2387.999998754303,100.00004160567585,16.755127759436427,28.784335018233854
1,12,-0.0015,0.0002,100.0,518.6699994134214,625.6663624011215,1345.241187194394,1443.8742804800663,14.620040761024077,21.61001597768167,517.5711296986503,2387.958066268664,9114.636151954955,1.2999492549828677,29.403779499912382,678.4178231809863,2388.228695467888,8556.368407336196,7.8489845982952104,0.03003834287220044,400.9016308279364,2387.9999668789605,99.99999880518489,35.007250094865405,27.232224135043808
